epoch,accuracy,entropy,entropy_large_set,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_in_train_sample_accuracy,test_in_train_sample_accuracy_nolang,test_in_train_sample_entropy,test_in_train_sample_entropy_nolang,test_in_train_sample_precision,test_in_train_sample_precision_nolang,test_in_train_sample_recall,test_in_train_sample_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_in_train_sample_accuracy,test_square_in_train_sample_accuracy_nolang,test_square_in_train_sample_entropy,test_square_in_train_sample_entropy_nolang,test_square_in_train_sample_precision,test_square_in_train_sample_precision_nolang,test_square_in_train_sample_recall,test_square_in_train_sample_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
73,0.909226655960083,0.21901234984397888,0.29454830288887024,0.8751741051673889,0.9546823501586914,0.7902144193649292,0.7473562955856323,0.43833598494529724,0.5095366835594177,0.7749544978141785,0.7247398495674133,0.4698212742805481,0.5548107624053955,0.760861337184906,0.7109675407409668,0.8022610545158386,0.7577958106994629,0.7672331929206848,0.7225908041000366,0.8332573771476746,0.8030470013618469,0.8960719108581543,0.8581982254981995,0.2333565503358841,0.31166908144950867,0.888738214969635,0.8453223705291748,0.25179019570350647,0.33790382742881775,0.8481937646865845,0.8071998953819275,0.9470609426498413,0.907522976398468,0.8500146269798279,0.8114978671073914,0.9618834853172302,0.9331856966018677
74,0.9075666666030884,0.22016921639442444,0.2935565710067749,0.8699202537536621,0.9585033059120178,0.7904142141342163,0.7475764155387878,0.4380432069301605,0.5093084573745728,0.775139570236206,0.724968433380127,0.4696173071861267,0.5547201037406921,0.7613093852996826,0.7114251852035522,0.8018969893455505,0.7574125528335571,0.7676994800567627,0.7230297327041626,0.8328843116760254,0.8026670217514038,0.8965258598327637,0.8587738871574402,0.2324543446302414,0.31061026453971863,0.8891968131065369,0.8459470272064209,0.25089162588119507,0.336801677942276,0.8486883640289307,0.8077957630157471,0.9473851323127747,0.9080740213394165,0.8505042195320129,0.8120232224464417,0.9621943235397339,0.933715283870697
75,0.9088266491889954,0.21765880286693573,0.2925579249858856,0.8732720017433167,0.9565205574035645,0.7906070351600647,0.7478058934211731,0.43782585859298706,0.5091243982315063,0.7753605246543884,0.725202202796936,0.46945109963417053,0.5546965599060059,0.761867880821228,0.7119285464286804,0.8014164566993713,0.7569333910942078,0.7682376503944397,0.7235203981399536,0.8323478102684021,0.8021907806396484,0.8969996571540833,0.8593800067901611,0.23148654401302338,0.3094715178012848,0.8896894454956055,0.8465821146965027,0.24995219707489014,0.33568477630615234,0.8492642045021057,0.8084580898284912,0.9476625323295593,0.9085313081741333,0.8510307669639587,0.8126200437545776,0.9624946117401123,0.93419349193573
76,0.9045600295066833,0.22760848701000214,0.2917144000530243,0.8619624376296997,0.9634630680084229,0.7908755540847778,0.7480350732803345,0.4374934136867523,0.5089211463928223,0.7756476402282715,0.7254305481910706,0.4691269099712372,0.5545510649681091,0.762359619140625,0.7122509479522705,0.801265299320221,0.7568926811218262,0.7687045335769653,0.723828136920929,0.8321745991706848,0.8021694421768188,0.897424042224884,0.859908938407898,0.23064212501049042,0.30848684906959534,0.8901224136352539,0.8471251726150513,0.24912138283252716,0.33473652601242065,0.8497009873390198,0.808915376663208,0.9480171203613281,0.9091209769248962,0.8514569401741028,0.8130618333816528,0.9628369212150574,0.9347558617591858
77,0.9073933362960815,0.22005382180213928,0.2907956838607788,0.8673146963119507,0.9620428681373596,0.7911159992218018,0.7482540607452393,0.4371851980686188,0.5087141990661621,0.7759089469909668,0.725674569606781,0.46885961294174194,0.5544402003288269,0.7627995014190674,0.7126392722129822,0.801143229007721,0.7567388415336609,0.769102931022644,0.7241721749305725,0.8320605754852295,0.8020264506340027,0.8978755474090576,0.8604608774185181,0.22975677251815796,0.3074435591697693,0.8905745148658752,0.8476972579956055,0.24826695024967194,0.33372122049331665,0.8501848578453064,0.8094387054443359,0.9483439326286316,0.9096669554710388,0.8519382476806641,0.8135635852813721,0.9631564617156982,0.9352678656578064
78,0.9080866575241089,0.2178894430398941,0.28987282514572144,0.8666155934333801,0.9647502303123474,0.7912628650665283,0.7484318614006042,0.4369792640209198,0.5085597634315491,0.776093065738678,0.7258322834968567,0.46868064999580383,0.5544249415397644,0.7631476521492004,0.7129277586936951,0.8009824156761169,0.7565479874610901,0.769411027431488,0.7244653701782227,0.8318617939949036,0.801877498626709,0.8982862234115601,0.8609866499900818,0.2289276123046875,0.30643537640571594,0.8909994959831238,0.8482242822647095,0.24743719398975372,0.33274734020233154,0.8506332635879517,0.8099022507667542,0.9486618638038635,0.9102042317390442,0.8523553609848022,0.8140184879302979,0.9634807705879211,0.9357979893684387
79,0.9090999960899353,0.2171175479888916,0.2889633774757385,0.8697715401649475,0.9623934030532837,0.7914298176765442,0.7486408352851868,0.4367579519748688,0.5083471536636353,0.776281476020813,0.7260051965713501,0.46854090690612793,0.5544312000274658,0.7635961174964905,0.7132826447486877,0.800635814666748,0.7562441825866699,0.7698085904121399,0.7248303294181824,0.831541121006012,0.8016524910926819,0.8987091779708862,0.8615344762802124,0.22807686030864716,0.30541548132896423,0.8914183378219604,0.8487740159034729,0.2466111183166504,0.33173394203186035,0.8510873913764954,0.810415506362915,0.9489553570747375,0.91070955991745,0.852796733379364,0.8145209550857544,0.9637959003448486,0.9362985491752625
80,0.9105066657066345,0.21408194303512573,0.2880389392375946,0.8763073086738586,0.956014096736908,0.7916176915168762,0.7488623261451721,0.4366140365600586,0.5081881880760193,0.7764388918876648,0.7261890769004822,0.46845221519470215,0.554397702217102,0.7640630602836609,0.7137478590011597,0.8001636862754822,0.7557035088539124,0.7702873945236206,0.7253084182739258,0.8311197757720947,0.8011919260025024,0.8991636037826538,0.8621137738227844,0.22719402611255646,0.3043559193611145,0.8918633460998535,0.8493430614471436,0.2457730621099472,0.33073142170906067,0.8516213297843933,0.8110135197639465,0.9491868019104004,0.9111130833625793,0.8533129692077637,0.8150927424430847,0.9640677571296692,0.9367538094520569
81,0.910746693611145,0.21334001421928406,0.2871279716491699,0.8725641965866089,0.9620674848556519,0.7917829155921936,0.7490614056587219,0.4364525079727173,0.5079793930053711,0.7765963673591614,0.7263335585594177,0.46834811568260193,0.554381787776947,0.7644559741020203,0.7140780687332153,0.7998405694961548,0.7553682923316956,0.7707041501998901,0.7256819009780884,0.8307589888572693,0.8009172677993774,0.8995552659034729,0.8626295924186707,0.22638660669326782,0.30336451530456543,0.8922942876815796,0.8498801589012146,0.244956836104393,0.32975834608078003,0.8520858883857727,0.81151282787323,0.9494940638542175,0.9116116166114807,0.8537259101867676,0.81556636095047,0.9643534421920776,0.9372243285179138
82,0.9083733558654785,0.2170557826757431,0.2862837314605713,0.866148054599762,0.9661042094230652,0.792025089263916,0.7492624521255493,0.43613550066947937,0.5077984929084778,0.776852011680603,0.7265244722366333,0.46809592843055725,0.5543164610862732,0.7648781538009644,0.7143683433532715,0.799746036529541,0.7552902698516846,0.7711079716682434,0.7259697914123535,0.8306447267532349,0.8008596897125244,0.8999500274658203,0.8631079792976379,0.22560985386371613,0.3024805784225464,0.8926705121994019,0.8503760695457458,0.24421678483486176,0.3288586437702179,0.8524731397628784,0.8119356036186218,0.9497913122177124,0.9121404886245728,0.8541277050971985,0.8159655928611755,0.9646646976470947,0.9377335906028748
83,0.910526692867279,0.21319472789764404,0.28541362285614014,0.8721445798873901,0.9621904492378235,0.792255163192749,0.7495138645172119,0.4358598291873932,0.5075673460960388,0.7770240306854248,0.7267033457756042,0.46795299649238586,0.5543074607849121,0.765290379524231,0.7147454023361206,0.799430251121521,0.7549579739570618,0.7715801000595093,0.7264115810394287,0.8303617238998413,0.8005896210670471,0.9003733396530151,0.8636614084243774,0.22478805482387543,0.30147072672843933,0.8930728435516357,0.8508979082107544,0.24342332780361176,0.3278876543045044,0.8529188632965088,0.8124339580535889,0.9500596523284912,0.9126008749008179,0.8545854091644287,0.8164875507354736,0.9649558067321777,0.938213586807251
84,0.9092533588409424,0.21580499410629272,0.28459471464157104,0.8704288601875305,0.9617660641670227,0.7924208045005798,0.7497050762176514,0.4357319176197052,0.5074697136878967,0.7771872282028198,0.7268731594085693,0.46790170669555664,0.5543512105941772,0.7656847238540649,0.7150580286979675,0.7991257309913635,0.754754900932312,0.7719622254371643,0.7267215251922607,0.8300756812095642,0.8004491329193115,0.9007587432861328,0.8641650080680847,0.2240280658006668,0.30053097009658813,0.8934749960899353,0.8514269590377808,0.2426202893257141,0.32693323493003845,0.8533523082733154,0.8129311800003052,0.9503470659255981,0.9130821228027344,0.854995608329773,0.8169448375701904,0.9652316570281982,0.9386826157569885
85,0.9097999930381775,0.21455898880958557,0.2837803363800049,0.8699020743370056,0.9637982249259949,0.7925693988800049,0.7498699426651001,0.4355963468551636,0.5073827505111694,0.7773366570472717,0.7270048260688782,0.4678405821323395,0.5544202923774719,0.7660211324691772,0.715319812297821,0.7988938093185425,0.7545479536056519,0.7722989320755005,0.7270016074180603,0.8298323154449463,0.8002975583076477,0.9011412262916565,0.8646582961082458,0.22326728701591492,0.299604594707489,0.8938677310943604,0.8519063591957092,0.24187181890010834,0.3260475695133209,0.853763997554779,0.813359260559082,0.950645923614502,0.9135575890541077,0.8553966283798218,0.8173921704292297,0.9655153155326843,0.9391432404518127
86,0.9078866839408875,0.21979369223117828,0.28304484486579895,0.8646822571754456,0.9671980142593384,0.792738676071167,0.7500187754631042,0.43540331721305847,0.5072964429855347,0.7774797081947327,0.727142333984375,0.46768319606781006,0.5543660521507263,0.7662645578384399,0.7155330777168274,0.7988287210464478,0.7544824481010437,0.7725850343704224,0.727228045463562,0.8297486901283264,0.8002259135246277,0.9014743566513062,0.8650893568992615,0.22258326411247253,0.2987825572490692,0.8942292928695679,0.8523868322372437,0.24116647243499756,0.32518792152404785,0.8541252613067627,0.8137651085853577,0.9509493708610535,0.9140765070915222,0.8557222485542297,0.8177449703216553,0.9658001661300659,0.9396150708198547
87,0.9105733036994934,0.21241003274917603,0.28224217891693115,0.8693119287490845,0.9665200710296631,0.792946994304657,0.7502240538597107,0.4352039396762848,0.5071695446968079,0.7776604294776917,0.7273018956184387,0.46753785014152527,0.5543813109397888,0.7666016817092896,0.7157957553863525,0.7986889481544495,0.7543694972991943,0.7729570269584656,0.7275276780128479,0.8296060562133789,0.8001570105552673,0.9018422961235046,0.8655396699905396,0.22185488045215607,0.297906756401062,0.8945934772491455,0.852849543094635,0.2404690682888031,0.3243340253829956,0.8545002341270447,0.8141574859619141,0.9512380361557007,0.9145736694335938,0.8561054468154907,0.8181313276290894,0.9660772681236267,0.9400752186775208
88,0.9111733436584473,0.2130882740020752,0.28146517276763916,0.8710348606109619,0.9653632640838623,0.7931374311447144,0.7504118084907532,0.4349900484085083,0.5070188641548157,0.7778176069259644,0.7274923324584961,0.4674631655216217,0.554362416267395,0.7669830918312073,0.7161607146263123,0.7983968257904053,0.754111647605896,0.7733649611473083,0.7278797626495361,0.8293439149856567,0.7999066710472107,0.9022358059883118,0.8660271167755127,0.221077561378479,0.2969720959663391,0.8949754238128662,0.8533594012260437,0.23972976207733154,0.32342660427093506,0.8549060225486755,0.8146306276321411,0.9515207409858704,0.915047824382782,0.8565359711647034,0.8185867667198181,0.9663412570953369,0.9405061602592468
89,0.9135000109672546,0.20670834183692932,0.2806345522403717,0.8758010268211365,0.9637172818183899,0.7933153510093689,0.7506129741668701,0.43480321764945984,0.5069025158882141,0.778026282787323,0.7276944518089294,0.46729588508605957,0.5543417930603027,0.7674760222434998,0.7165783643722534,0.7980372905731201,0.7537662386894226,0.7738174796104431,0.7282779812812805,0.828960657119751,0.7995901703834534,0.9025999903678894,0.866511881351471,0.2203502207994461,0.2960567772388458,0.8953425288200378,0.8538528680801392,0.2390136867761612,0.32253530621528625,0.8553256988525391,0.8151159882545471,0.9517466425895691,0.9154585599899292,0.8569400906562805,0.8190573453903198,0.9665769338607788,0.9409031867980957
90,0.9117133617401123,0.21142184734344482,0.2798739969730377,0.8705664873123169,0.9673206210136414,0.79347163438797,0.7507677674293518,0.4346456825733185,0.506804883480072,0.7782029509544373,0.7278850078582764,0.46715113520622253,0.5543065071105957,0.7678415775299072,0.7169245481491089,0.7978350520133972,0.7535581588745117,0.774137020111084,0.728558361530304,0.8287773132324219,0.799409806728363,0.9029544591903687,0.8669519424438477,0.21965858340263367,0.2952205240726471,0.8957036137580872,0.8543264269828796,0.23831665515899658,0.32168447971343994,0.8557060360908508,0.8155341744422913,0.9520195722579956,0.9159371852874756,0.8573156595230103,0.8194476962089539,0.966834306716919,0.9413298964500427
91,0.9133999943733215,0.20716820657253265,0.2790836989879608,0.8767154812812805,0.9621598124504089,0.793606698513031,0.7509637475013733,0.4345434904098511,0.5067213177680969,0.7783170342445374,0.7280208468437195,0.4671246409416199,0.5543606281280518,0.7681784629821777,0.7172636985778809,0.7975078821182251,0.7531841397285461,0.7744823098182678,0.7289432287216187,0.8284848928451538,0.7991112470626831,0.903313934803009,0.867435097694397,0.21893565356731415,0.2942984700202942,0.8960559368133545,0.8547949194908142,0.23761475086212158,0.3208240866661072,0.8560971617698669,0.8159905672073364,0.9522554278373718,0.9163354635238647,0.8577025532722473,0.8199045658111572,0.9670864343643188,0.9417479038238525
92,0.9125733375549316,0.2101489007472992,0.27834248542785645,0.8717936277389526,0.96750807762146,0.7937770485877991,0.7511342167854309,0.43433326482772827,0.5065542459487915,0.7784628868103027,0.7281740307807922,0.46702075004577637,0.5543342232704163,0.7684496641159058,0.7175304889678955,0.797402024269104,0.753046989440918,0.7747642993927002,0.7292036414146423,0.8284164071083069,0.7990310192108154,0.9036568999290466,0.8678749799728394,0.2182522863149643,0.293459415435791,0.8964094519615173,0.8552553653717041,0.236928328871727,0.3199920356273651,0.8564621210098267,0.8164014220237732,0.9525349140167236,0.9167935848236084,0.8580651879310608,0.8202993869781494,0.9673373699188232,0.9421663880348206
93,0.9116533398628235,0.21087592840194702,0.2776247560977936,0.8707629442214966,0.9668799042701721,0.7939624190330505,0.7513026595115662,0.4341307282447815,0.5064391493797302,0.7786166667938232,0.7283255457878113,0.4669136703014374,0.5543066263198853,0.7688071727752686,0.7178352475166321,0.7971512079238892,0.7528114914894104,0.7751337885856628,0.7294855117797852,0.8282201290130615,0.7988927960395813,0.903984546661377,0.8682988882064819,0.21758431196212769,0.2926607131958008,0.8967448472976685,0.855677604675293,0.23628202080726624,0.3192123770713806,0.8568025231361389,0.8167456388473511,0.9528089165687561,0.9172711372375488,0.8584045171737671,0.8206666111946106,0.9675884246826172,0.9425936341285706
94,0.9164000153541565,0.20162291824817657,0.2768247425556183,0.8791371583938599,0.9656450152397156,0.7941328287124634,0.7514851093292236,0.4339640140533447,0.5063029527664185,0.7787685990333557,0.7284629940986633,0.4668123722076416,0.5543497800827026,0.7691942453384399,0.7181540727615356,0.7968394756317139,0.7524971961975098,0.7755435705184937,0.7298434972763062,0.8279054164886475,0.7986193895339966,0.9043298363685608,0.8687580227851868,0.21691089868545532,0.29182615876197815,0.897097110748291,0.8561301231384277,0.23560233414173126,0.3183857500553131,0.857191801071167,0.8171767592430115,0.9530481100082397,0.9176733493804932,0.8587822914123535,0.8211020231246948,0.9678212404251099,0.9429887533187866
95,0.9142933487892151,0.20620712637901306,0.2760891318321228,0.8768516778945923,0.9640553593635559,0.7943019270896912,0.7516803741455078,0.43378257751464844,0.506155788898468,0.7789381742477417,0.7286463379859924,0.4666661024093628,0.5542773604393005,0.7695889472961426,0.718489944934845,0.7965651750564575,0.7522947192192078,0.7759127616882324,0.7301782369613647,0.8276670575141907,0.7984437942504883,0.9046767950057983,0.8692173361778259,0.21621380746364594,0.2909689247608185,0.8974390029907227,0.8565998673439026,0.23493820428848267,0.31756260991096497,0.8575727939605713,0.8176334500312805,0.9532756209373474,0.9180750250816345,0.8591576814651489,0.8215367794036865,0.9680622816085815,0.9433859586715698
96,0.9147400259971619,0.2063077837228775,0.2753697335720062,0.8759254813194275,0.9664711952209473,0.7944491505622864,0.7518508434295654,0.43369796872138977,0.5060802102088928,0.7790867686271667,0.7287953495979309,0.4666082561016083,0.554329514503479,0.769949197769165,0.7187869548797607,0.7962992787361145,0.7520748376846313,0.7762686610221863,0.7304856181144714,0.827393651008606,0.7982548475265503,0.9050191044807434,0.8696587085723877,0.21553254127502441,0.29012906551361084,0.8977800607681274,0.8570552468299866,0.2342853993177414,0.3167397975921631,0.8579545021057129,0.8180758953094482,0.9535004496574402,0.9184654951095581,0.8595327734947205,0.8219518065452576,0.9682928323745728,0.943772554397583
97,0.9124466776847839,0.2077978402376175,0.2746802270412445,0.8723094463348389,0.9664098620414734,0.7946319580078125,0.75200355052948,0.43350765109062195,0.506026029586792,0.7792729735374451,0.7289401292800903,0.4664549231529236,0.5543395280838013,0.7703260779380798,0.7190743684768677,0.7961089015007019,0.7518638372421265,0.7766374945640564,0.7307628989219666,0.8271961808204651,0.7980815768241882,0.9053472280502319,0.8700829744338989,0.21488115191459656,0.2893247902393341,0.8981021642684937,0.8575007915496826,0.23363588750362396,0.3159233033657074,0.8582984805107117,0.8184954524040222,0.953738272190094,0.9188706874847412,0.8598836064338684,0.8223469853401184,0.9685276746749878,0.9441512227058411
98,0.9133866429328918,0.20726971328258514,0.27399933338165283,0.8728780746459961,0.9677703380584717,0.7947269082069397,0.7521195411682129,0.433457612991333,0.5060082077980042,0.779420018196106,0.7290932536125183,0.4663653075695038,0.5543546080589294,0.7706196904182434,0.7193423509597778,0.795967161655426,0.7517275214195251,0.7768726348876953,0.7309755682945251,0.8270100951194763,0.7979454398155212,0.9056620597839355,0.8704879283905029,0.21425609290599823,0.2885628640651703,0.8984186053276062,0.8579254150390625,0.23301264643669128,0.31514376401901245,0.8586299419403076,0.8188732862472534,0.9539817571640015,0.919295072555542,0.8602120876312256,0.8227077126502991,0.9687661528587341,0.944541871547699
99,0.9171866774559021,0.20216874778270721,0.2732810080051422,0.8782686591148376,0.9687058329582214,0.7948706746101379,0.7522903084754944,0.43331295251846313,0.5059030652046204,0.7796214818954468,0.7292888164520264,0.4661828279495239,0.554261326789856,0.7709337472915649,0.7196632623672485,0.795941948890686,0.7516052722930908,0.7771181464195251,0.7312594652175903,0.8269419074058533,0.7978159785270691,0.9059866666793823,0.8709130883216858,0.2136249989271164,0.28777047991752625,0.898744523525238,0.8583397269248962,0.23237918317317963,0.3143729567527771,0.8589937686920166,0.8192685842514038,0.9541983008384705,0.9196627736091614,0.8605682849884033,0.8231085538864136,0.9689843654632568,0.9449124932289124
100,0.9154066443443298,0.2049127221107483,0.2726041078567505,0.8759755492210388,0.9679186344146729,0.7949725985527039,0.7524084448814392,0.4332064986228943,0.5058237910270691,0.7797539830207825,0.7294288873672485,0.46608680486679077,0.5542379021644592,0.7712832093238831,0.7199702858924866,0.7956549525260925,0.7513367533683777,0.7774349451065063,0.7315428256988525,0.8266198039054871,0.79752117395401,0.9062952995300293,0.8713107705116272,0.21300506591796875,0.2869971692562103,0.8990731239318848,0.858758807182312,0.23174817860126495,0.3136064112186432,0.8593523502349854,0.819659411907196,0.9544298648834229,0.9200510382652283,0.8608973026275635,0.8234741687774658,0.969207227230072,0.9452759623527527
101,0.9161666631698608,0.20014739036560059,0.2718937397003174,0.8778693675994873,0.9669198989868164,0.7951181530952454,0.7525951266288757,0.43306848406791687,0.5056878924369812,0.7798869013786316,0.7295669913291931,0.46600911021232605,0.554244875907898,0.7716482281684875,0.7203048467636108,0.7953375577926636,0.7509931921958923,0.7777982354164124,0.731910228729248,0.8263322114944458,0.7972469925880432,0.9066062569618225,0.8717280030250549,0.21239113807678223,0.28621435165405273,0.8993915319442749,0.8591760993003845,0.23112624883651733,0.31284546852111816,0.8597037196159363,0.8200607299804688,0.9546485543251038,0.9204168915748596,0.861236035823822,0.8238741159439087,0.9694207310676575,0.9456284642219543
102,0.9166066646575928,0.20185790956020355,0.2712137997150421,0.8782650828361511,0.9673907160758972,0.7952736020088196,0.7527496814727783,0.43291300535202026,0.5055925846099854,0.7800278067588806,0.7297161817550659,0.46592679619789124,0.5542659759521484,0.7719695568084717,0.7206134796142578,0.7951294779777527,0.7507525086402893,0.7781190276145935,0.7322118282318115,0.8261547684669495,0.7970274090766907,0.906906008720398,0.8721170425415039,0.2118019312620163,0.28547221422195435,0.8997066617012024,0.8596005439758301,0.23050947487354279,0.31206634640693665,0.8600471615791321,0.8204632997512817,0.9548717737197876,0.9207985997200012,0.8615553379058838,0.8242343664169312,0.9696378707885742,0.9459797739982605
103,0.9190466403961182,0.19825954735279083,0.27051231265068054,0.8810974955558777,0.9689207673072815,0.795390248298645,0.7528934478759766,0.43283846974372864,0.505520761013031,0.7801427841186523,0.7298528552055359,0.46588996052742004,0.5542699098587036,0.7722968459129333,0.7209240794181824,0.7948348522186279,0.7504637837409973,0.7784414887428284,0.7325122952461243,0.8258659243583679,0.7967769503593445,0.9072111248970032,0.8725160360336304,0.21117417514324188,0.284690260887146,0.9000183343887329,0.8600109219551086,0.22991147637367249,0.31130602955818176,0.8603910803794861,0.8208602666854858,0.955085813999176,0.9211539030075073,0.86189204454422,0.824614405632019,0.9698408246040344,0.9463212490081787
104,0.9162866473197937,0.20275595784187317,0.2698670029640198,0.8779808878898621,0.9670566916465759,0.795495867729187,0.7530344724655151,0.43275517225265503,0.5054935812950134,0.7802591919898987,0.7299806475639343,0.465883731842041,0.5543464422225952,0.7726073861122131,0.7212258577346802,0.7945769429206848,0.750167965888977,0.7787397503852844,0.7328227162361145,0.8255932927131653,0.7964953780174255,0.9075134992599487,0.8729161620140076,0.21056592464447021,0.2839256823062897,0.9003333449363708,0.8604209423065186,0.22930219769477844,0.3105614185333252,0.8607484698295593,0.8212659358978271,0.9552873373031616,0.9214932918548584,0.862221360206604,0.824998140335083,0.9700490832328796,0.946659505367279
105,0.9202866554260254,0.19623546302318573,0.2691723704338074,0.8869679570198059,0.9634156227111816,0.7956275343894958,0.7531842589378357,0.4326900243759155,0.5054342746734619,0.780398428440094,0.7301649451255798,0.4658128619194031,0.554279088973999,0.7730372548103333,0.7216417193412781,0.7941612005233765,0.7497917413711548,0.7791557312011719,0.7332009077072144,0.8251709342002869,0.7960852384567261,0.9078402519226074,0.8733481764793396,0.2099127471446991,0.2831031382083893,0.9006641507148743,0.8608715534210205,0.22866414487361908,0.30975762009620667,0.8611471652984619,0.8217418193817139,0.9554632306098938,0.92181396484375,0.8626041412353516,0.8254451155662537,0.9702325463294983,0.9469673037528992
106,0.9178000092506409,0.19945718348026276,0.2685208320617676,0.880893349647522,0.9663032293319702,0.7957335114479065,0.7533247470855713,0.432668000459671,0.5054123997688293,0.7804908156394958,0.7302803993225098,0.4658348262310028,0.5543444752693176,0.7733232975006104,0.7219292521476746,0.7938855290412903,0.7494948506355286,0.7794469594955444,0.7335020303726196,0.8249146342277527,0.7958263158798218,0.9081475138664246,0.8737419247627258,0.20928598940372467,0.282337486743927,0.9009568691253662,0.8612686395645142,0.2280915528535843,0.3090296685695648,0.8614767789840698,0.8221344947814941,0.955655038356781,0.9221436381340027,0.8629496097564697,0.825824499130249,0.9704277515411377,0.947297215461731
107,0.9170133471488953,0.19918760657310486,0.26787886023521423,0.876087486743927,0.9715366959571838,0.7958598732948303,0.7534470558166504,0.43256255984306335,0.5053521394729614,0.7806112766265869,0.7303760647773743,0.4657807946205139,0.5544160008430481,0.7735928297042847,0.7221429944038391,0.7937201857566833,0.7493062019348145,0.7797276377677917,0.7337286472320557,0.8247358798980713,0.795684278011322,0.9084203839302063,0.874107301235199,0.2087216079235077,0.28162428736686707,0.9012516140937805,0.8616454601287842,0.22750157117843628,0.30832231044769287,0.8618045449256897,0.8224808573722839,0.9558543562889099,0.9225019812583923,0.8632410764694214,0.82615727186203,0.9706248044967651,0.9476372599601746
108,0.9187266826629639,0.1988479197025299,0.2672455608844757,0.8835744261741638,0.9646283984184265,0.7959920763969421,0.7536090016365051,0.4324694275856018,0.5052732825279236,0.7807342410087585,0.7305079698562622,0.4657489061355591,0.5544419884681702,0.7739152908325195,0.7224467396736145,0.7934630513191223,0.7490251660346985,0.7800512313842773,0.7340549826622009,0.8244932889938354,0.795436680316925,0.9087250232696533,0.8744986057281494,0.20810309052467346,0.28087082505226135,0.9015594124794006,0.8620392680168152,0.22689945995807648,0.307607501745224,0.8621623516082764,0.8228754997253418,0.956038773059845,0.9228196740150452,0.863588809967041,0.8265422582626343,0.97081059217453,0.9479513168334961
109,0.9176333546638489,0.1995120644569397,0.26662981510162354,0.8784614205360413,0.9694663882255554,0.7961350083351135,0.7537590861320496,0.43231990933418274,0.5051726698875427,0.7808636426925659,0.7306153178215027,0.4656505584716797,0.5544483065605164,0.7741780281066895,0.7226450443267822,0.7933360934257507,0.7489104866981506,0.7803396582603455,0.7342965602874756,0.8243474364280701,0.7953482866287231,0.9090067744255066,0.8748559951782227,0.207540363073349,0.2801817059516907,0.9018190503120422,0.8623846173286438,0.226382777094841,0.3069492280483246,0.862430214881897,0.8231814503669739,0.9562464952468872,0.9231679439544678,0.8638951778411865,0.8268693685531616,0.9710061550140381,0.9482814073562622
110,0.9181466698646545,0.20055349171161652,0.2660345435142517,0.880182683467865,0.9681611061096191,0.7962851524353027,0.7539231181144714,0.4321531355381012,0.5050194263458252,0.7810091376304626,0.7307478785514832,0.4655471444129944,0.5544511675834656,0.7744886875152588,0.7229284644126892,0.7931663393974304,0.7486810684204102,0.7806373238563538,0.7345988750457764,0.824205219745636,0.7951646447181702,0.9092913866043091,0.875228226184845,0.2069668173789978,0.27947238087654114,0.9020920395851135,0.8627464175224304,0.22583073377609253,0.30625516176223755,0.8627322912216187,0.8235185146331787,0.956433892250061,0.9235045313835144,0.8642102479934692,0.8272253274917603,0.9711952805519104,0.9485983848571777
111,0.918346643447876,0.19692185521125793,0.2654174566268921,0.8798756003379822,0.9690989255905151,0.7964251637458801,0.7540718913078308,0.4320544898509979,0.5049017071723938,0.7811005711555481,0.7308598160743713,0.4655349552631378,0.5544852018356323,0.7747414112091064,0.7231913208961487,0.7929534316062927,0.7484343647956848,0.7809523344039917,0.7348936796188354,0.8240022659301758,0.7949504852294922,0.9095668792724609,0.8755906224250793,0.2064107209444046,0.2787765860557556,0.9023692607879639,0.8631350994110107,0.2252776175737381,0.3055482506752014,0.8630377054214478,0.8238956928253174,0.9566265344619751,0.9238400459289551,0.8645099997520447,0.8275681734085083,0.9713864922523499,0.9489137530326843
112,0.9183666706085205,0.1973406821489334,0.26481500267982483,0.8805358409881592,0.9681293368339539,0.796519935131073,0.7541968822479248,0.4319953918457031,0.5048699975013733,0.781193196773529,0.730965793132782,0.4655139446258545,0.5545390248298645,0.7750000357627869,0.7234646677970886,0.7927324175834656,0.7481434941291809,0.7812047004699707,0.7351717948913574,0.8237924575805664,0.7947022914886475,0.9098427295684814,0.8759589195251465,0.20585592091083527,0.27807772159576416,0.9026463627815247,0.8634881377220154,0.22474412620067596,0.3048955500125885,0.8633478283882141,0.8242297768592834,0.9568114876747131,0.9241591691970825,0.8648196458816528,0.8279273509979248,0.9715635180473328,0.9492157697677612
113,0.9201333522796631,0.19321976602077484,0.2641869783401489,0.8835166692733765,0.967930257320404,0.7966428399085999,0.7543287873268127,0.4319157600402832,0.5048893094062805,0.7813042402267456,0.7310666441917419,0.46551141142845154,0.5546836256980896,0.7752967476844788,0.7237152457237244,0.792493999004364,0.7478907704353333,0.7815101742744446,0.7354384064674377,0.8235621452331543,0.794502854347229,0.9101146459579468,0.8763154149055481,0.2053147852420807,0.2773993909358978,0.9029157757759094,0.8638460636138916,0.22423121333122253,0.3042390048503876,0.8636559844017029,0.824583113193512,0.9569814801216125,0.9244577884674072,0.8651196956634521,0.8282696604728699,0.971746027469635,0.9495174288749695
