epoch,accuracy,entropy,entropy_large_set,is_final,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_in_train_sample_accuracy,test_in_train_sample_accuracy_nolang,test_in_train_sample_entropy,test_in_train_sample_entropy_nolang,test_in_train_sample_precision,test_in_train_sample_precision_nolang,test_in_train_sample_recall,test_in_train_sample_recall_nolang,test_overshoot_accuracy,test_overshoot_accuracy_nolang,test_overshoot_entropy,test_overshoot_entropy_nolang,test_overshoot_precision,test_overshoot_precision_nolang,test_overshoot_recall,test_overshoot_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_in_train_sample_accuracy,test_square_in_train_sample_accuracy_nolang,test_square_in_train_sample_entropy,test_square_in_train_sample_entropy_nolang,test_square_in_train_sample_precision,test_square_in_train_sample_precision_nolang,test_square_in_train_sample_recall,test_square_in_train_sample_recall_nolang,test_square_overshoot_accuracy,test_square_overshoot_accuracy_nolang,test_square_overshoot_entropy,test_square_overshoot_entropy_nolang,test_square_overshoot_precision,test_square_overshoot_precision_nolang,test_square_overshoot_recall,test_square_overshoot_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
10,0.7902160882949829,0.4347260892391205,0.4956952929496765,0.3,0.7672408223152161,0.8338441252708435,0.6957696676254272,0.6704697012901306,0.5819697976112366,0.6203978061676025,0.6965788006782532,0.6712333559989929,0.5816270709037781,0.620297372341156,0.6857576966285706,0.6625922322273254,0.7257904410362244,0.6979077458381653,0.6931803226470947,0.6574106216430664,0.5821817517280579,0.631708562374115,0.6707055568695068,0.6411418914794922,0.760042130947113,0.716376543045044,0.6850729584693909,0.6621350049972534,0.7247503399848938,0.6962705850601196,0.6653212308883667,0.6388397812843323,0.6355652213096619,0.6685448288917542,0.666477620601654,0.642790675163269,0.63233882188797,0.6645064949989319,0.0001938140339916572,0.0001741369196679443,0.6973684430122375,0.6710526347160339,0.6215493679046631,0.5906047821044922,0.637991189956665,0.6704351902008057,0.0015166151570156217,0.0013575509656220675,0.7325038909912109,0.7091757655143738,0.00016399237210862339,0.0001452167925890535,0.7142857313156128,0.682539701461792
11,0.7984527349472046,0.4193207025527954,0.4893307387828827,0.3,0.7859420776367188,0.820919394493103,0.700570821762085,0.6730263829231262,0.5752032399177551,0.6156015396118164,0.700931966304779,0.6736361384391785,0.5751693844795227,0.6156084537506104,0.6863429546356201,0.6610082387924194,0.7401723861694336,0.7129663825035095,0.6969472169876099,0.659500002861023,0.5777760148048401,0.6300695538520813,0.6749159693717957,0.6433917284011841,0.7609136700630188,0.7169620394706726,0.6861071586608887,0.6606767177581787,0.7395182251930237,0.7115648984909058,0.657975435256958,0.6275432109832764,0.6392697095870972,0.6767418384552002,0.662071168422699,0.6343526244163513,0.6328731179237366,0.6695783734321594,0.00020842638332396746,0.00018345874559599906,0.7241379022598267,0.6896551847457886,0.6283392906188965,0.5947461128234863,0.6292075514793396,0.6663611531257629,0.0015058204298838973,0.0013398653827607632,0.7292576432228088,0.7074235677719116,0.00016997796774376184,0.00015008929767645895,0.7323943376541138,0.7042253613471985
12,0.8023875951766968,0.4142497479915619,0.48355528712272644,0.3,0.7841407060623169,0.8349326848983765,0.7053025364875793,0.6761051416397095,0.5691841840744019,0.6113825440406799,0.7056615352630615,0.6765615344047546,0.5690287351608276,0.6113644242286682,0.689486563205719,0.6626666188240051,0.74842768907547,0.7193761467933655,0.7003538608551025,0.6608102321624756,0.5739004015922546,0.629388689994812,0.6778553128242493,0.6444706320762634,0.7645747661590576,0.7186471819877625,0.6891857385635376,0.6624702215194702,0.7479777336120605,0.7181645631790161,0.6589784026145935,0.6275812387466431,0.6398331522941589,0.6789108514785767,0.6618435382843018,0.6313959360122681,0.6353000402450562,0.6753571033477783,0.0002136249968316406,0.00018478647689335048,0.7368420958518982,0.6947368383407593,0.6340846419334412,0.5990172028541565,0.6234701871871948,0.6624429225921631,0.0015301075764000416,0.0013425545766949654,0.73777174949646,0.70923912525177,0.0001724951871437952,0.0001551839814055711,0.7307692170143127,0.7179487347602844
13,0.8028877973556519,0.41498538851737976,0.47865742444992065,0.3,0.7879728674888611,0.8289999961853027,0.7094416618347168,0.678935706615448,0.5631192326545715,0.6070587038993835,0.7099440693855286,0.6796237826347351,0.5626583099365234,0.6067399978637695,0.6921870112419128,0.6641368865966797,0.7562209367752075,0.7268993854522705,0.7037225961685181,0.6622559428215027,0.5698779225349426,0.6282188296318054,0.6809897422790527,0.6456475257873535,0.7674655914306641,0.7205362319946289,0.6917450428009033,0.663700520992279,0.7556626796722412,0.7255624532699585,0.6600508093833923,0.6263573169708252,0.6347198486328125,0.6767654418945312,0.6642064452171326,0.6310669183731079,0.6289533972740173,0.6723575592041016,0.00021973632101435214,0.00019221178081352264,0.7475728392601013,0.7184466123580933,0.6380776166915894,0.6006041765213013,0.619142472743988,0.6612638235092163,0.001579277333803475,0.0013642957201227546,0.7416148781776428,0.7068322896957397,0.00017477294022683054,0.00015645037638023496,0.7469879388809204,0.7349397540092468
14,0.8066226243972778,0.40668559074401855,0.4738592803478241,0.3,0.7865014672279358,0.8420210480690002,0.7112100124359131,0.6793244481086731,0.5638474822044373,0.6099034547805786,0.7118277549743652,0.6799499988555908,0.5632680058479309,0.6096952557563782,0.6903329491615295,0.6608594655990601,0.7683730721473694,0.7393885850906372,0.7065333127975464,0.6636144518852234,0.5665937066078186,0.6277387142181396,0.6833944916725159,0.6466575860977173,0.7705262899398804,0.7226571440696716,0.6898106932640076,0.6605040431022644,0.7676570415496826,0.7380503416061401,0.651889443397522,0.6152280569076538,0.6551740169525146,0.7019903659820557,0.6562966704368591,0.6199939846992493,0.6490203738212585,0.6977627873420715,0.0002185815101256594,0.0001882920041680336,0.7636363506317139,0.7272727489471436,0.6418977975845337,0.6027175188064575,0.6158625483512878,0.6607760190963745,0.0016218899982050061,0.0013948004925623536,0.7488479018211365,0.7142857313156128,0.00017728081729728729,0.00015806748706381768,0.7666666507720947,0.7555555701255798
15,0.8086901307106018,0.4020814001560211,0.4693731665611267,0.3,0.7911984324455261,0.8394165635108948,0.7152989506721497,0.6822854280471802,0.5575025081634521,0.605492115020752,0.7159489393234253,0.6828302145004272,0.5569695234298706,0.605312705039978,0.6938652396202087,0.663033664226532,0.772981584072113,0.7436400651931763,0.7095323204994202,0.6650875210762024,0.5626516938209534,0.6261104941368103,0.6864055395126343,0.6479635834693909,0.7724430561065674,0.724155604839325,0.6933668851852417,0.6627979278564453,0.7720802426338196,0.7422260642051697,0.6552734375,0.6160873770713806,0.6458920836448669,0.6963554620742798,0.6589498519897461,0.62062668800354,0.6407591700553894,0.6922981142997742,0.00022126559633761644,0.00019228899327572435,0.756302535533905,0.7310924530029297,0.6460630893707275,0.604363739490509,0.6109445095062256,0.6594998240470886,0.0016543203964829445,0.0014062285190448165,0.7556756734848022,0.7178378105163574,0.00017269728414248675,0.0001528885040897876,0.77173912525177,0.760869562625885
16,0.8104241490364075,0.4021831452846527,0.46542081236839294,0.3,0.7962998151779175,0.8346661329269409,0.7182303667068481,0.6839411854743958,0.5525348782539368,0.6016092300415039,0.7187656760215759,0.6844735145568848,0.552025556564331,0.6015220880508423,0.6947383880615234,0.6626620292663574,0.7805296182632446,0.75161212682724,0.71226567029953,0.6666156649589539,0.5591888427734375,0.6246815919876099,0.6891665458679199,0.6494674682617188,0.774179220199585,0.7251664400100708,0.6943925619125366,0.662462592124939,0.7796131372451782,0.7501328587532043,0.6547818183898926,0.6126071810722351,0.6398121118545532,0.6932677626609802,0.656939685344696,0.6162101626396179,0.6367007493972778,0.6904155611991882,0.00021853197540622205,0.00018917702254839242,0.7539682388305664,0.7301587462425232,0.6502514481544495,0.6066963076591492,0.6062326431274414,0.6577502489089966,0.0016635596984997392,0.0013975525507703424,0.754601240158081,0.7126789093017578,0.00017830812430474907,0.00015686178812757134,0.7799999713897705,0.7699999809265137
17,0.811858057975769,0.4001930058002472,0.4617970287799835,0.3,0.7914282083511353,0.847521960735321,0.7211351990699768,0.6857342720031738,0.5492138266563416,0.6007659435272217,0.721750020980835,0.6864287257194519,0.54856938123703,0.600471556186676,0.6968512535095215,0.6636592149734497,0.7850636839866638,0.7560842633247375,0.7145981192588806,0.6677351593971252,0.5562605261802673,0.6239518523216248,0.6912552118301392,0.6502877473831177,0.7764731049537659,0.7269657254219055,0.6964703798294067,0.6632965207099915,0.7839744687080383,0.7545265555381775,0.6561927199363708,0.612162172794342,0.6410117149353027,0.6991046071052551,0.658125638961792,0.6154211163520813,0.6383680105209351,0.6961859464645386,0.00022018652816768736,0.00018799069221131504,0.7651515007019043,0.7348484992980957,0.652880847454071,0.6067235469818115,0.6031177043914795,0.6591223478317261,0.0016709459014236927,0.0013900620397180319,0.7614858150482178,0.7174975275993347,0.00018209961126558483,0.0001595074136275798,0.7850467562675476,0.7757009267807007
18,0.8157596588134766,0.38924381136894226,0.4579784572124481,0.3,0.7975136637687683,0.8466871380805969,0.7239465117454529,0.6879543662071228,0.5453886985778809,0.5979415774345398,0.7245920896530151,0.6887175440788269,0.5445899963378906,0.5975178480148315,0.7005334496498108,0.6666527390480042,0.7846513390541077,0.7550114393234253,0.7166473865509033,0.6687341928482056,0.553712010383606,0.6232354640960693,0.6933867931365967,0.6513003706932068,0.7776280045509338,0.727527379989624,0.7001370191574097,0.6662075519561768,0.7834954857826233,0.753460705280304,0.6625474691390991,0.6178371906280518,0.6271061897277832,0.686397910118103,0.6637776494026184,0.6205715537071228,0.6250626444816589,0.683768630027771,0.00021840525732841343,0.00018609740072861314,0.7591241002082825,0.7299270033836365,0.6553633809089661,0.6080155372619629,0.5999963879585266,0.658267617225647,0.0017212267266586423,0.0014256039867177606,0.7645454406738281,0.7200000286102295,0.0001841335470089689,0.0001625938166398555,0.7857142686843872,0.7857142686843872
19,0.8178938031196594,0.3876913785934448,0.4544641077518463,0.3,0.7934468388557434,0.8600080013275146,0.7265591621398926,0.6901599764823914,0.5414018034934998,0.5949650406837463,0.727310836315155,0.690946638584137,0.5404833555221558,0.5945054888725281,0.7039119005203247,0.6695705056190491,0.7847581505775452,0.754070520401001,0.7188533544540405,0.6699299812316895,0.550869345664978,0.6220036745071411,0.6953364014625549,0.6522828936576843,0.779870867729187,0.7290326356887817,0.7033882737159729,0.669100821018219,0.7835844159126282,0.7525098323822021,0.669191837310791,0.6247957348823547,0.6147327423095703,0.674141526222229,0.6685786843299866,0.6256041526794434,0.6150415539741516,0.673920214176178,0.00021858587570022792,0.00018633517902344465,0.7659574747085571,0.73758864402771,0.656924843788147,0.6090521812438965,0.5985739827156067,0.6580342650413513,0.001746066496707499,0.0014453146141022444,0.7700258493423462,0.7260981798171997,0.00018857786199077964,0.000166267083841376,0.7948718070983887,0.7948718070983887
20,0.825130045413971,0.3809196949005127,0.45096197724342346,0.3,0.8064030408859253,0.8560575842857361,0.7290793657302856,0.6923508048057556,0.5378453135490417,0.5921407341957092,0.7298460602760315,0.6931365132331848,0.5369505882263184,0.5916512608528137,0.7071070075035095,0.6723849177360535,0.7848173975944519,0.7534231543540955,0.720725417137146,0.6710357069969177,0.5483601689338684,0.6209584474563599,0.6971284747123718,0.6532890200614929,0.7813915610313416,0.7300783395767212,0.7065988779067993,0.6719235777854919,0.7835458517074585,0.7518367767333984,0.6735626459121704,0.6297593116760254,0.6102945804595947,0.6693183183670044,0.6734853386878967,0.6305867433547974,0.6096886396408081,0.6692158579826355,0.0002249991666758433,0.0001919598289532587,0.7770270109176636,0.75,0.6580551266670227,0.6088234186172485,0.5974262952804565,0.6592661738395691,0.0017598208505660295,0.0014491027686744928,0.7748562097549438,0.7296631336212158,0.0001878742768894881,0.00016737441183067858,0.7868852615356445,0.7950819730758667
21,0.8180271983146667,0.3845006823539734,0.44794100522994995,0.3,0.8110626339912415,0.8296014666557312,0.7312144041061401,0.6942015290260315,0.5348402261734009,0.5892274379730225,0.7319954633712769,0.694928765296936,0.5338866114616394,0.5886886715888977,0.7095679044723511,0.6743580102920532,0.7855759859085083,0.7540118098258972,0.7223734855651855,0.6720916628837585,0.5462435483932495,0.6201692223548889,0.6990358233451843,0.6545289158821106,0.781800389289856,0.7300580143928528,0.7089735269546509,0.6738845705986023,0.7844882607460022,0.7526994347572327,0.6782015562057495,0.6341155767440796,0.6013293266296387,0.6607849597930908,0.6770347952842712,0.633611798286438,0.6017520427703857,0.6618942618370056,0.00023034731566440314,0.00019639662059489638,0.7870967984199524,0.7612903118133545,0.6621754169464111,0.6123626232147217,0.5919109582901001,0.655188798904419,0.001765248947776854,0.001443058135919273,0.7696540951728821,0.7216981053352356,0.0001857101742643863,0.00016500247875228524,0.7839999794960022,0.7919999957084656
22,0.821595311164856,0.38330209255218506,0.4451305866241455,0.3,0.8050258755683899,0.8493205308914185,0.7334238886833191,0.6958340406417847,0.531317949295044,0.5865617394447327,0.7341688275337219,0.6966028809547424,0.5304872393608093,0.5860339999198914,0.7113990187644958,0.6756077408790588,0.7880951762199402,0.756474494934082,0.7240811586380005,0.6732174158096313,0.5438389182090759,0.6189852356910706,0.7008042931556702,0.6555900573730469,0.7828211784362793,0.730980634689331,0.7108453512191772,0.6750712394714355,0.787025511264801,0.7552087306976318,0.6795778870582581,0.6343815922737122,0.6000253558158875,0.661421000957489,0.6788796186447144,0.6345636248588562,0.599595308303833,0.6613320708274841,0.00023068051086738706,0.00019473263819236308,0.7791411280632019,0.7484662532806396,0.6647222638130188,0.6142861247062683,0.588462769985199,0.6529378890991211,0.0017899035010486841,0.0014566906029358506,0.7732732892036438,0.7237237095832825,0.0001893205044325441,0.00016751514340285212,0.7878788113594055,0.7954545617103577
23,0.8280645608901978,0.3729655146598816,0.44212374091148376,0.3,0.8113852143287659,0.8550859689712524,0.7354881763458252,0.6974034905433655,0.5314489603042603,0.5885049104690552,0.7361639142036438,0.6981715559959412,0.5308734774589539,0.5881646275520325,0.7128837704658508,0.6766567826271057,0.7909179925918579,0.7591651678085327,0.7256333231925964,0.674352765083313,0.5417115092277527,0.6178907752037048,0.7025064826011658,0.6568454504013062,0.7835115194320679,0.7312763929367065,0.7124198079109192,0.6761014461517334,0.7898439764976501,0.7579599022865295,0.6810330152511597,0.6355109810829163,0.6061915755271912,0.6696187853813171,0.6801149845123291,0.6349743008613586,0.6058463454246521,0.6702730059623718,0.0002254192513646558,0.00018989280215464532,0.7678571343421936,0.738095223903656,0.6678133010864258,0.6169539093971252,0.5844243168830872,0.6498044729232788,0.0018152877455577254,0.0014727776870131493,0.7747489213943481,0.72453373670578,0.00019102197256870568,0.00017023390682879835,0.7898550629615784,0.804347813129425
24,0.8290315866470337,0.37250950932502747,0.43933919072151184,0.3,0.8078578114509583,0.8636000156402588,0.7368419766426086,0.697974681854248,0.5317714214324951,0.591200053691864,0.7372859716415405,0.6984660029411316,0.5316351652145386,0.5914621949195862,0.712411642074585,0.675205647945404,0.7959133982658386,0.764945387840271,0.7271333336830139,0.6752346754074097,0.5398522615432739,0.617240846157074,0.7041597366333008,0.6577107906341553,0.7841657400131226,0.73189777135849,0.7122289538383484,0.6749579310417175,0.7948867082595825,0.7638287544250488,0.6796420216560364,0.6316531896591187,0.6143494844436646,0.6841750144958496,0.6770819425582886,0.6294151544570923,0.6175375580787659,0.6881858110427856,0.00022101761715020984,0.00018535519484430552,0.7687861323356628,0.7398843765258789,0.6701885461807251,0.6184991002082825,0.5815783143043518,0.6487519145011902,0.0018429375486448407,0.001492648501880467,0.7772446870803833,0.7278957962989807,0.000192634979612194,0.00017191041843034327,0.7931034564971924,0.8137931227684021
25,0.8280312418937683,0.37164071202278137,0.4367354214191437,0.3,0.8161561489105225,0.8471074104309082,0.7388025522232056,0.6994768977165222,0.5282865166664124,0.5882694721221924,0.739232063293457,0.6999820470809937,0.5280474424362183,0.5884936451911926,0.7143917083740234,0.6766215562820435,0.7972376942634583,0.7662107944488525,0.7285403609275818,0.6760486960411072,0.5379703044891357,0.6165300011634827,0.7059491276741028,0.6588225960731506,0.7841452360153198,0.7313741445541382,0.7142512202262878,0.676356315612793,0.7961608171463013,0.765110433101654,0.6813346743583679,0.6327887773513794,0.609947144985199,0.6801869869232178,0.6795547604560852,0.6312132477760315,0.6119999289512634,0.6832643151283264,0.00021898785780649632,0.00018189424008596689,0.7683615684509277,0.7344632744789124,0.673069953918457,0.6209874749183655,0.5774928331375122,0.6458372473716736,0.0018648687982931733,0.0014963584253564477,0.7808580994606018,0.7260726094245911,0.00018944883777294308,0.00016862055053934455,0.7905405163764954,0.8108108043670654
