epoch,accuracy,entropy,entropy_large_set,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_in_train_sample_accuracy,test_in_train_sample_accuracy_nolang,test_in_train_sample_entropy,test_in_train_sample_entropy_nolang,test_in_train_sample_precision,test_in_train_sample_precision_nolang,test_in_train_sample_recall,test_in_train_sample_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_in_train_sample_accuracy,test_square_in_train_sample_accuracy_nolang,test_square_in_train_sample_entropy,test_square_in_train_sample_entropy_nolang,test_square_in_train_sample_precision,test_square_in_train_sample_precision_nolang,test_square_in_train_sample_recall,test_square_in_train_sample_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
22,0.8628933429718018,0.3067777156829834,0.38654041290283203,0.8244782090187073,0.9222835302352905,0.7522493004798889,0.7169557809829712,0.4913247227668762,0.5451986193656921,0.737410843372345,0.6960384249687195,0.5170862674713135,0.5803146958351135,0.7113074660301208,0.6724362969398499,0.7995384335517883,0.7649598121643066,0.718355119228363,0.6838871836662292,0.8299137353897095,0.8069384098052979,0.6740078330039978,0.6268018484115601,0.5794820189476013,0.6501664519309998,0.6742463111877441,0.6247001886367798,0.5795028805732727,0.6524800658226013,0.0011098679387941957,0.0009308787412010133,0.7958921790122986,0.7689345479011536,0.00021828357421327382,0.00017817817570175976,0.8531468510627747,0.7972028255462646
23,0.865286648273468,0.3010234832763672,0.3829772174358368,0.8221517205238342,0.9323906302452087,0.7544229030609131,0.7184722423553467,0.48816847801208496,0.5431831479072571,0.7394506931304932,0.6973763704299927,0.5142674446105957,0.5787100791931152,0.7137793302536011,0.6739924550056458,0.7998486757278442,0.7650545835494995,0.7209073305130005,0.6855390071868896,0.8303330540657043,0.8072887063026428,0.6779234409332275,0.6291589140892029,0.5740880370140076,0.6470646262168884,0.6783554553985596,0.6279698610305786,0.5738136172294617,0.6484012007713318,0.0011154431849718094,0.0009299921803176403,0.7896679043769836,0.7613776326179504,0.00022561375226359814,0.0001808833476388827,0.860927164554596,0.7947019934654236
24,0.8655333518981934,0.30154603719711304,0.37971997261047363,0.8281508088111877,0.9227007627487183,0.7563073039054871,0.7197926640510559,0.48549553751945496,0.5414579510688782,0.7412980198860168,0.6985073089599609,0.5119431018829346,0.5776357054710388,0.7161662578582764,0.6755187511444092,0.7997792959213257,0.7644697427749634,0.7232894897460938,0.6872096657752991,0.8302971124649048,0.8068867325782776,0.6818296313285828,0.6323299407958984,0.5686044096946716,0.6429727077484131,0.6816805601119995,0.6305710077285767,0.5689964294433594,0.6451273560523987,0.0011190923396497965,0.0009310351451858878,0.7867298722267151,0.7594786882400513,0.00022768016788177192,0.00018244286184199154,0.8653846383094788,0.8012820482254028
25,0.8658066391944885,0.3003065288066864,0.3766655921936035,0.8231402039527893,0.9319435954093933,0.7579775452613831,0.7208179235458374,0.48316386342048645,0.5402700304985046,0.7429596185684204,0.6993756294250488,0.5097788572311401,0.576956033706665,0.7181140780448914,0.6765235066413879,0.8002663254737854,0.7645823955535889,0.7252225279808044,0.6883067488670349,0.830750584602356,0.8072164058685303,0.6850229501724243,0.6344773173332214,0.5644804239273071,0.6409088969230652,0.6845857501029968,0.6325792074203491,0.5654765367507935,0.6434354186058044,0.0011366424150764942,0.000946440442930907,0.7888762950897217,0.7650397419929504,0.00023097071971278638,0.00018633698346093297,0.8650306463241577,0.8098159432411194
26,0.8707466721534729,0.2914391756057739,0.3735090494155884,0.8359905481338501,0.9225714206695557,0.7594642043113708,0.7218808531761169,0.4810774326324463,0.5389754772186279,0.7444857954978943,0.7003895044326782,0.5077046155929565,0.5758945345878601,0.72035813331604,0.6779881715774536,0.7995796799659729,0.7637933492660522,0.7273871302604675,0.6897445917129517,0.8300543427467346,0.8066375255584717,0.6886501312255859,0.6367459297180176,0.5594325661659241,0.6382036805152893,0.6884728670120239,0.6353687644004822,0.5599393844604492,0.6399065852165222,0.0011353163281455636,0.0009442497394047678,0.7858719825744629,0.7649006843566895,0.00022660430113319308,0.0001819248718675226,0.8606060743331909,0.8060606122016907
27,0.8709333539009094,0.2903655469417572,0.3705396354198456,0.8326600193977356,0.9285714030265808,0.7611178755760193,0.7230928540229797,0.4787590205669403,0.5375263094902039,0.7459999918937683,0.7014470100402832,0.5057169795036316,0.5749109983444214,0.7224715948104858,0.6794615983963013,0.7992260456085205,0.7631757259368896,0.7294948101043701,0.6912537217140198,0.8300754427909851,0.8064106702804565,0.6924231648445129,0.6400691866874695,0.5539665818214417,0.6337699890136719,0.6911221146583557,0.6376498937606812,0.5563477873802185,0.6372293829917908,0.0011274307034909725,0.0009308192529715598,0.7842502593994141,0.7594390511512756,0.0002258647873532027,0.00018104077025782317,0.863095223903656,0.8095238208770752
28,0.8697999715805054,0.2922607362270355,0.36784037947654724,0.8319178819656372,0.9269872307777405,0.7626408338546753,0.7243224382400513,0.47656652331352234,0.5359020233154297,0.7472758889198303,0.7023085951805115,0.503994882106781,0.5738493800163269,0.7243600487709045,0.6807183623313904,0.7986957430839539,0.7625250816345215,0.7315218448638916,0.6927672624588013,0.8299054503440857,0.8062487244606018,0.6953118443489075,0.641956090927124,0.5500356554985046,0.6312839388847351,0.6942773461341858,0.6403893232345581,0.5518812537193298,0.6337196826934814,0.0011406164849177003,0.0009364355937577784,0.7870563864707947,0.7599164843559265,0.00022773440286982805,0.00018217902106698602,0.8670520186424255,0.8150289058685303
29,0.8732133507728577,0.2875986695289612,0.365165650844574,0.836682915687561,0.9276233315467834,0.7639938592910767,0.7252344489097595,0.4745921790599823,0.5347198843955994,0.7486505508422852,0.7032222151756287,0.5020878314971924,0.5728815197944641,0.726275622844696,0.682039737701416,0.7984373569488525,0.7618785500526428,0.7333266139030457,0.6940147280693054,0.8297715783119202,0.8057712912559509,0.6980329751968384,0.644051730632782,0.5463470220565796,0.6287437677383423,0.6972326040267944,0.6431089639663696,0.5478661060333252,0.630550742149353,0.0011605930048972368,0.0009484491893090308,0.7867867946624756,0.7577577829360962,0.00022657000226899981,0.0001809124805731699,0.8644067645072937,0.8135592937469482
30,0.8746600151062012,0.2856890857219696,0.3626019060611725,0.8329365849494934,0.9374200105667114,0.7653371095657349,0.7262113094329834,0.4725963771343231,0.5335045456886292,0.7500618100166321,0.7041311860084534,0.5002260804176331,0.572019100189209,0.7279067635536194,0.6830666065216064,0.7990071177482605,0.7621335387229919,0.7348586320877075,0.6950897574424744,0.8302823305130005,0.8060508966445923,0.7004032731056213,0.6459832191467285,0.5432321429252625,0.6267117857933044,0.6995212435722351,0.6449032425880432,0.5450857281684875,0.6287875175476074,0.0011676978319883347,0.0009505193447694182,0.7873786687850952,0.7572815418243408,0.00022244208957999945,0.00017603331070858985,0.8508287072181702,0.7955800890922546
31,0.8727733492851257,0.28521689772605896,0.36018362641334534,0.831504225730896,0.9351291656494141,0.7665916681289673,0.7269999980926514,0.4707241356372833,0.5325816869735718,0.7511937618255615,0.7047911286354065,0.4986386001110077,0.5714938044548035,0.7293428778648376,0.6838573813438416,0.7991703748703003,0.7621903419494629,0.7363662719726562,0.6959550976753235,0.8305861353874207,0.8062901496887207,0.7026564478874207,0.6472241282463074,0.5403351783752441,0.6259574294090271,0.7018628120422363,0.646289587020874,0.5421277284622192,0.6275914311408997,0.0011682111071422696,0.0009457654668949544,0.7854442596435547,0.7542533278465271,0.00022417352010961622,0.00017588643822818995,0.841269850730896,0.7830687761306763
