epoch,accuracy,entropy,entropy_large_set,is_final,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_overshoot_accuracy,test_overshoot_accuracy_nolang,test_overshoot_entropy,test_overshoot_entropy_nolang,test_overshoot_precision,test_overshoot_precision_nolang,test_overshoot_recall,test_overshoot_recall_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_overshoot_accuracy,test_square_overshoot_accuracy_nolang,test_square_overshoot_entropy,test_square_overshoot_entropy_nolang,test_square_overshoot_precision,test_square_overshoot_precision_nolang,test_square_overshoot_recall,test_square_overshoot_recall_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
26,0.839745283126831,0.3544893264770508,0.4225384294986725,0.3,0.8353838920593262,0.8463538289070129,0.7288265228271484,0.6874333620071411,0.5388811826705933,0.5987225770950317,0.7318666577339172,0.6785407662391663,0.5335781574249268,0.6111456751823425,0.7078409790992737,0.6606755256652832,0.7904252409934998,0.7352354526519775,0.6893057227134705,0.6506829857826233,0.8332930207252502,0.8094925284385681,0.6220705509185791,0.5618603229522705,0.6369044184684753,0.7206194996833801,0.6755660176277161,0.6250755786895752,0.5529301166534424,0.6179291605949402,0.002133314497768879,0.0017514618812128901,0.8058925271034241,0.7642980813980103,0.00017748701793607324,0.00015196585445664823,0.8881579041481018,0.8815789222717285
27,0.835178017616272,0.35889628529548645,0.4202654957771301,0.3,0.8205274939537048,0.8582566976547241,0.7306761741638184,0.6888958215713501,0.5363550782203674,0.5971251130104065,0.7330916523933411,0.6793642640113831,0.5322185754776001,0.6106580495834351,0.7096784114837646,0.6619513034820557,0.7896752953529358,0.7342155575752258,0.6913365721702576,0.6521695852279663,0.8335605263710022,0.8096839189529419,0.6250975131988525,0.5640316605567932,0.6338499188423157,0.7190030813217163,0.6783179044723511,0.6275797486305237,0.5500257611274719,0.61552894115448,0.002128283027559519,0.0017439783550798893,0.8043844699859619,0.7627880573272705,0.00017764190852176398,0.0001516643533250317,0.8910256624221802,0.8846153616905212
28,0.8358781337738037,0.3565380275249481,0.418067991733551,0.3,0.8162701725959778,0.8669333457946777,0.7313201427459717,0.6887528896331787,0.5388075113296509,0.602257490158081,0.7341758608818054,0.680129885673523,0.530896008014679,0.6100260615348816,0.7111251950263977,0.662893533706665,0.7895094156265259,0.7341175079345703,0.6910097599029541,0.6510685682296753,0.8369219303131104,0.8135928511619568,0.6242989897727966,0.5608934164047241,0.6451582908630371,0.7358826398849487,0.6807976961135864,0.6295928955078125,0.5476246476173401,0.6142512559890747,0.0021446403115987778,0.0017553577199578285,0.8036876320838928,0.7630152106285095,0.00017730866966303438,0.00015065603656694293,0.8834356069564819,0.8773006200790405
29,0.8355780839920044,0.356121301651001,0.41600310802459717,0.3,0.8160998821258545,0.866671085357666,0.7327761054039001,0.6901983618736267,0.53737473487854,0.6010421514511108,0.7351594567298889,0.680858314037323,0.5297777652740479,0.6095123887062073,0.7124127745628357,0.6637946367263794,0.7894376516342163,0.7340168356895447,0.6933954954147339,0.6531767249107361,0.8346706032752991,0.8111559748649597,0.6294077634811401,0.5660319924354553,0.636198878288269,0.726838231086731,0.6831895709037781,0.6317871809005737,0.5450922250747681,0.6123499274253845,0.0021409534383565187,0.001749422517605126,0.8045550584793091,0.7637711763381958,0.00017858759383670986,0.00015148032980505377,0.886227548122406,0.8802395462989807
30,0.841712236404419,0.3459724187850952,0.4137440323829651,0.3,0.8257777690887451,0.8664889931678772,0.7342886924743652,0.6912935376167297,0.5350117683410645,0.5992960929870605,0.7361725568771362,0.6814402937889099,0.5285941958427429,0.6093533039093018,0.7138074636459351,0.6646590828895569,0.7892022728919983,0.7334601879119873,0.6949706673622131,0.6542118787765503,0.8351987600326538,0.8116329908370972,0.6324418187141418,0.5679205060005188,0.630846381187439,0.723024308681488,0.6856546998023987,0.6335533261299133,0.5420672297477722,0.610834002494812,0.0021335151977837086,0.001736559672281146,0.804561972618103,0.763089656829834,0.00017778572509996593,0.0001502396335126832,0.8830409646034241,0.8771929740905762
31,0.8448126316070557,0.3451683819293976,0.4116010367870331,0.3,0.8190839886665344,0.8853944540023804,0.735573410987854,0.6923208236694336,0.533298671245575,0.598227322101593,0.737082839012146,0.6819583177566528,0.5274304151535034,0.608981728553772,0.7148253321647644,0.6651769280433655,0.78960120677948,0.7338030934333801,0.6963369846343994,0.6551883816719055,0.8355718851089478,0.8120644092559814,0.6354112029075623,0.5700473785400391,0.6286213397979736,0.7226894497871399,0.6864240765571594,0.6335117816925049,0.5416297316551208,0.6117964386940002,0.0021386349108070135,0.001735797617584467,0.8074596524238586,0.765625,0.00018053197709377855,0.0001521152735222131,0.8722222447395325,0.8666666746139526
32,0.8457794189453125,0.34055811166763306,0.40944820642471313,0.3,0.8300699591636658,0.8698867559432983,0.7369601130485535,0.6935485005378723,0.5308423042297363,0.5958888530731201,0.7378792762756348,0.6826298236846924,0.5265390276908875,0.6085313558578491,0.7161760926246643,0.6661857962608337,0.7887828350067139,0.7331382036209106,0.6979760527610779,0.656473696231842,0.8354934453964233,0.8121246695518494,0.63812255859375,0.5721437931060791,0.6247810125350952,0.7195635437965393,0.6890183687210083,0.635861873626709,0.5386672019958496,0.6095032095909119,0.0021563651971518993,0.001748688519001007,0.8074291348457336,0.7663733959197998,0.0001808665692806244,0.00015107936633285135,0.8702702522277832,0.8594594597816467
33,0.8443125486373901,0.34124505519866943,0.40744224190711975,0.3,0.8241785764694214,0.8756828904151917,0.738263726234436,0.6946299076080322,0.5293636918067932,0.595117449760437,0.7387593388557434,0.6832548975944519,0.5255337357521057,0.6082599759101868,0.7174022793769836,0.6670450568199158,0.7885814905166626,0.7328064441680908,0.699520468711853,0.6576160192489624,0.8354302048683167,0.8121527433395386,0.6410706043243408,0.5745264291763306,0.6195424199104309,0.7152190804481506,0.6909087300300598,0.6372667551040649,0.5363809466362,0.6080405712127686,0.002158001996576786,0.001744045759551227,0.8073438405990601,0.7653791308403015,0.000176989400642924,0.00014745746739208698,0.8702702522277832,0.8594594597816467
34,0.8464795351028442,0.3375168740749359,0.40544435381889343,0.3,0.8332586288452148,0.8667243719100952,0.7392904758453369,0.6954604983329773,0.5275234580039978,0.5934491753578186,0.7394242882728577,0.6837757229804993,0.5248222351074219,0.6080950498580933,0.7184882164001465,0.6679093837738037,0.7880375981330872,0.7320530414581299,0.700537919998169,0.658355176448822,0.8359891176223755,0.8127263784408569,0.642633855342865,0.575545072555542,0.6142355799674988,0.7101582288742065,0.6929724216461182,0.6392475962638855,0.533808708190918,0.6059432029724121,0.002169037936255336,0.0017491776961833239,0.8029533624649048,0.7604984045028687,0.0001791195827536285,0.00014900625683367252,0.8743455410003662,0.8638743162155151
35,0.8515802025794983,0.33108821511268616,0.4033789038658142,0.3,0.8259849548339844,0.8911392688751221,0.740422248840332,0.6961601972579956,0.5262667536735535,0.5932810306549072,0.7402421236038208,0.6842541694641113,0.5237604379653931,0.6077466011047363,0.7195113897323608,0.6685290932655334,0.7881634831428528,0.731939435005188,0.70140141248703,0.6586945056915283,0.8373732566833496,0.8143122792243958,0.6433297395706177,0.5748246908187866,0.6161506772041321,0.7147637009620667,0.6949945688247681,0.640843391418457,0.5315219759941101,0.6048488020896912,0.002172772539779544,0.0017485633725300431,0.8040632009506226,0.7616252899169922,0.00018284171528648585,0.00015163334319368005,0.875,0.8650000095367432
