epoch,accuracy,entropy,entropy_large_set,precision,recall,test_accuracy,test_accuracy_nolang,test_entropy,test_entropy_nolang,test_precision,test_precision_nolang,test_recall,test_recall_nolang,test_square_accuracy,test_square_accuracy_nolang,test_square_entropy,test_square_entropy_nolang,test_square_precision,test_square_precision_nolang,test_square_recall,test_square_recall_nolang
71,0.945526659488678,0.14006434381008148,0.22628293931484222,0.9088395237922668,0.990400493144989,0.7978560328483582,0.7604738473892212,0.4470292627811432,0.5158479809761047,0.800230860710144,0.7509753108024597,0.7939413785934448,0.7794507741928101,0.801907479763031,0.7418124675750732,0.40149229764938354,0.5128520727157593,0.00031413504621014,0.00023526084260083735,0.8087167143821716,0.7893462181091309
72,0.9465799927711487,0.13889989256858826,0.22508592903614044,0.9112090468406677,0.9896011352539062,0.7979922294616699,0.7606945037841797,0.44731244444847107,0.5161044597625732,0.8008198142051697,0.7515618801116943,0.7933329343795776,0.7789002060890198,0.802745521068573,0.7427809834480286,0.40011996030807495,0.5113099813461304,0.00031766793108545244,0.0002379122015554458,0.811904788017273,0.7928571701049805
73,0.9448866844177246,0.1414630264043808,0.22395586967468262,0.9077488780021667,0.9904266595840454,0.7981792688369751,0.7609459161758423,0.44737300276756287,0.5160728096961975,0.8013979196548462,0.7521013021469116,0.792880654335022,0.7785421013832092,0.8035787343978882,0.7435047030448914,0.3986975848674774,0.5101426839828491,0.00031562772346660495,0.0002360664220759645,0.8123515248298645,0.7933491468429565
74,0.9461733102798462,0.13708727061748505,0.22279761731624603,0.9101561307907104,0.9900799989700317,0.7983673214912415,0.7611649036407471,0.44757771492004395,0.5162369012832642,0.8020439743995667,0.7526461482048035,0.7923214435577393,0.7780776619911194,0.8045369386672974,0.7444418668746948,0.3970470428466797,0.5086483955383301,0.0003184354864060879,0.00023797208268661052,0.8130841255187988,0.7943925261497498
75,0.9490600228309631,0.13231953978538513,0.22160713374614716,0.915206789970398,0.9898266792297363,0.7985129356384277,0.7613627314567566,0.44784876704216003,0.5164878368377686,0.8026676177978516,0.7532139420509338,0.7916905283927917,0.7775078415870667,0.8055343627929688,0.7455273270606995,0.39541253447532654,0.5069481730461121,0.0003167659160681069,0.0002365368272876367,0.8097447752952576,0.7911832928657532
76,0.9496266841888428,0.1323924958705902,0.22044850885868073,0.9158322811126709,0.9902671575546265,0.798697829246521,0.7616058588027954,0.4480694830417633,0.5166648030281067,0.8032872676849365,0.7538072466850281,0.7911728024482727,0.7770236730575562,0.8064027428627014,0.7465052008628845,0.3938734531402588,0.5053234100341797,0.00031765372841618955,0.00023711453832220286,0.8096330165863037,0.7912843823432922
77,0.945526659488678,0.13867908716201782,0.21940018236637115,0.9075851440429688,0.9920806288719177,0.7989036440849304,0.7618151903152466,0.44814011454582214,0.516839325428009,0.8037437796592712,0.754199206829071,0.7909772992134094,0.776850163936615,0.8069700002670288,0.7470058798789978,0.3930809199810028,0.5048157572746277,0.0003180664498358965,0.0002372571179876104,0.8095238208770752,0.7913832068443298
78,0.9486333131790161,0.1312665045261383,0.21828456223011017,0.9130605459213257,0.9916933178901672,0.7990814447402954,0.7620291113853455,0.4482581615447998,0.5169753432273865,0.8042861223220825,0.7546747326850891,0.7905701994895935,0.7765223383903503,0.8076714873313904,0.74767005443573,0.3918936848640442,0.5038772225379944,0.00031871680403128266,0.0002375621406827122,0.8112359642982483,0.7932584285736084
79,0.9475666880607605,0.13573001325130463,0.21725264191627502,0.9111382961273193,0.9918808937072754,0.7992483377456665,0.7622362375259399,0.44835010170936584,0.5170987844467163,0.8047863841056824,0.7551380395889282,0.7902041077613831,0.7762010097503662,0.8083975911140442,0.7484509348869324,0.3907528221607208,0.5027531981468201,0.00031680104439146817,0.0002359877253184095,0.8116592168807983,0.7937219738960266
80,0.9516066908836365,0.1256813257932663,0.2161221206188202,0.9193522334098816,0.9900669455528259,0.7993590831756592,0.7624142169952393,0.448714941740036,0.5174856781959534,0.805316150188446,0.755672812461853,0.789644181728363,0.7756518125534058,0.8091164827346802,0.7492360472679138,0.38960641622543335,0.5016161799430847,0.0003201404761057347,0.00023842672817409039,0.8127753138542175,0.7951542139053345
81,0.9517066478729248,0.12794247269630432,0.21504676342010498,0.918422281742096,0.9914944767951965,0.7994363903999329,0.7625877857208252,0.4492834508419037,0.5179855227470398,0.80588299036026,0.7562092542648315,0.7889388203620911,0.7750890254974365,0.8100050687789917,0.7502036094665527,0.38810256123542786,0.500118613243103,0.0003211588482372463,0.00023839619825594127,0.8144105076789856,0.7947598099708557
82,0.9481199979782104,0.13427723944187164,0.21407364308834076,0.9114781022071838,0.9926539063453674,0.7996026277542114,0.7628015875816345,0.44942498207092285,0.5181496143341064,0.8063547611236572,0.7566559910774231,0.7886224985122681,0.7748271226882935,0.8107226490974426,0.7509031295776367,0.38688212633132935,0.49900129437446594,0.0003202005464117974,0.0002374832984060049,0.8134490251541138,0.7939262390136719
83,0.950980007648468,0.1282772719860077,0.21305224299430847,0.9169676303863525,0.9917739629745483,0.7997499704360962,0.7630406618118286,0.4495871961116791,0.5182681083679199,0.8068935871124268,0.7572242617607117,0.7881513833999634,0.7743996381759644,0.8115063905715942,0.7518781423568726,0.3855176568031311,0.4973543584346771,0.00032193976221606135,0.00023879621585365385,0.8137044906616211,0.794432520866394
84,0.9512466788291931,0.12667697668075562,0.21203605830669403,0.9172121286392212,0.9920403957366943,0.7998615503311157,0.76321941614151,0.44993680715560913,0.5185593366622925,0.8074119687080383,0.7577275633811951,0.7876207828521729,0.7739264965057373,0.8123522400856018,0.7528003454208374,0.3840041756629944,0.4957779049873352,0.00032210940844379365,0.00023878263891674578,0.8131634593009949,0.7940552234649658
85,0.951259970664978,0.12619370222091675,0.21103790402412415,0.9169530868530273,0.9923999905586243,0.7999587059020996,0.7633976936340332,0.4502858817577362,0.5189186930656433,0.8078755140304565,0.7582271695137024,0.7871412634849548,0.7734616994857788,0.8131103515625,0.7537064552307129,0.38269540667533875,0.4942680299282074,0.0003254963958170265,0.00024130709061864763,0.8158996105194092,0.7970711588859558
86,0.9505333304405212,0.12875887751579285,0.21009217202663422,0.9148721694946289,0.9935204982757568,0.8000965714454651,0.7635714411735535,0.4505329728126526,0.5192160606384277,0.8083231449127197,0.7586790919303894,0.7867954969406128,0.7730804085731506,0.8136359453201294,0.7542689442634583,0.3818255364894867,0.49344339966773987,0.000329280475853011,0.00024409910838585347,0.8139059543609619,0.7955009937286377
87,0.9494666457176208,0.12941581010818481,0.20917539298534393,0.9126884937286377,0.9940407872200012,0.8002772927284241,0.7637632489204407,0.4506942629814148,0.5194242000579834,0.8088442087173462,0.7591049671173096,0.7864477038383484,0.7728051543235779,0.8144736886024475,0.7550608515739441,0.3803479075431824,0.4922142028808594,0.00033111657830886543,0.00024521732120774686,0.8125,0.7943548560142517
88,0.9509733319282532,0.12583719193935394,0.20823900401592255,0.9151732921600342,0.994093656539917,0.8004050850868225,0.7639383673667908,0.4509431719779968,0.5196678042411804,0.8092366456985474,0.7595109939575195,0.7861648797988892,0.7725209593772888,0.8149076104164124,0.7557569146156311,0.37966227531433105,0.4910999536514282,0.0003322353877592832,0.00024747251882217824,0.8095238208770752,0.795634925365448
89,0.950926661491394,0.12654893100261688,0.2073313444852829,0.9148706793785095,0.9943869709968567,0.8005161285400391,0.7641240954399109,0.4512402415275574,0.5199691653251648,0.809654951095581,0.7599721550941467,0.7857992053031921,0.7721617221832275,0.8154959678649902,0.7564858198165894,0.37870103120803833,0.4899854063987732,0.00033524545142427087,0.0002497395616956055,0.810546875,0.796875
90,0.9536533355712891,0.1229047104716301,0.20640356838703156,0.9204081892967224,0.9932005405426025,0.8006470799446106,0.7643214464187622,0.4515443444252014,0.5202523469924927,0.8101451396942139,0.7604799866676331,0.7853747010231018,0.771747887134552,0.8161740899085999,0.75728839635849,0.3775188624858856,0.4886343777179718,0.00033679374610073864,0.00025145572726614773,0.8092485666275024,0.7976878881454468
